국가코드,DB종류,특허/실용 구분,문헌종류 코드,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호,공개일,등록번호,등록일,출원인,발명자,우선권 번호,우선권 국가,우선권 주장일,Original CPC Main,Original CPC All,Original IPC Main,Original IPC All,Original US Class Main,Original US Class All,Original FI[JP],Original F-term[JP],Original Theme Code [JP],WIPS ON key
US,US,P,B2,Intracardiac detection and control of repolarization alternans,"Nonlinear-dynamical control, also known as chaos control, can modulate human cardiac electrophysiological dynamics by stabilizing an unstable target rhythm. Intracardiac, repolarization alternans detection methods are disclosed that operates on the basis of amplitude or repolarization duration detection. Also disclosed are control methods for stabilizing repolarization alternans.","1. A method for intracardiac detection of repolarization alternans, comprising the steps of: a) placing an electrode within the body and within the vicinity of the heart; b) sensing at the location of the electrode the electrical voltage amplitude at a predetermined time relative to a fiducial point in the heart rhythm of a series of beats, the series of beats including a predetermined number of pairs of adjacent beats, each of the pairs of adjacent beats including an even numbered beat and an odd numbered beat; c) subtracting the voltage amplitude of the even numbered beat from the odd numbered beat in the adjacent beats, respectively, to obtain for each pair of adjacent beats a sign of the difference in voltage amplitude; and d) indicating the presence of repolarization alternans if the sign obtained in step (c) for a predetermined number of adjacent pairs of beats is consistent.",21,10/066317,10/23/01,2002-0138106,9/26/02,6915156,7/5/05,"CORNELL RESEARCH FOUNDATION, INC.",David J. Christini | Kenneth M. Stein | Bruce B. Lerman,,,,,,A61B-005/04,A61B-005/04,600/509,600/509 | 600/516 | 600/517 | 607/002,,,,4.70503E+12
US,US,P,B2,Method of patient identifier verification,"A method and apparatus are provided for verification of the identity of a patient undergoing treatment administered by a medical treatment practitioner in a treatment room. An identifying element such as patient chart or patient photograph is provided for the patient which includes a patient identifier, e.g., a barcode, capable of being read by a reader device located within the treatment room. In use, the patient identifier is read by the reader device in the treatment room and a characteristic audio signal, previously assigned to the patient and known to the patient, is generated in response to the reading of the identifying element when there is a match between the patient identifier and a stored identifier for the patient. Treatment of the patient is at least temporarily withheld if any audio signal generated in response to reading of the patient identifier by the reader device is not the characteristic audio signal assigned to the patient. A special patient chart with a removable identifier can be used. A billing method which may involve the scanning step is also provided.","1. A method of verification of an identity of a patient to which a medical treatment is to be delivered, said method comprising: scanning a patient identifier on an item associated with the medical treatment to be delivered to the patient and placed on the item by a patient caregiver for the patient to which the medical treatment is to be delivered, said patient identifier identifying the patient to which the medical treatment is to be delivered; wherein a characteristic audio signal, previously assigned to the particular individual patient, is generated in response to scanning of the patient identifier; and wherein the caregiver verifies the characteristic audio signal when the characteristic audio signal is generated.",25,10/636628,8/8/03,2004-0026501,2/12/04,6910626,6/28/05,Christopher S. Walsh,Christopher S. Walsh,,,,,,G06K-005/00,G06K-005/00,235/380,235/380 | 235/462.45 | 235/462.1 | 235/462.13 | 235/375 | 235/470 | 378/095 | 378/116 | 378/015 | 378/008 | 700/243 | 705/002 | 705/003,,,,4.70503E+12
US,US,P,B2,Pain inferring device and pain inferring method,"A pain inferring device for designing a shape giving a subject as little pain as possible when the subject touches the shape. The pain inferring device includes an input unit, an output unit, a main control unit, a learning storage unit, and a neural network. The neural network learns the relationship between the input value of shape data and the output value of the data on the degree of pain when a subject touches a shape. By the learning, an input/output function (namely, the coefficient of coupling of neurons in layers) representing the relationship between the input and output values is defined and stored in the learning storage unit. When the shape data is inputted through the input unit, the neural network infers the degree of pain by using the function stored in the learning storage unit.","1. A pain inferring method, comprising the steps of: learning a relationship between shape date as an input and a degree of pain, as an output, felt by a person when he or she touches a shape corresponding to the shape data; producing an input-output function indicative of the relationship between the input and the output; and inferring, based on an input of new shape data, a degree of pain according to the input-output function.",4,10/110877,4/24/01,2003-0028083,2/6/03,6911006,6/28/05,KABUSHIKI KAISHA TOKAI RIKA DENKI SEISAKUSHO,Takashi Suzuki | Shuichi Takeuchi | Masato Nishikawa | Takashi Shinzato | Masahiko Miyata,2000-125273,JP,4/26/00,,,A61B-005/00,A61B-005/00,600/300,600/300,,,,4.70503E+12
US,US,P,B2,Method of automatically determining the starting point for analysis of a data set comprising a tubular structure,"The invention relates to a method of analyzing an object data set comprising points in a multi-dimensional space, in which dataset a tubular structure, such as blood vessels, occurs. The method comprises the following steps:   a) choosing a screen position related to the tubular structure;  b) determining the multi-dimensional co-ordinates of a starting position associated with said screen position;  c) deriving a plane through said starting position having its normal directed to the tubular structure;  d) determining a surface point of the tubular structure as a target position associated with the starting position;  e) selecting a number of points forming part of the surface of the tubular structure in the vicinity of the target position;  f) determining the surface point in the selection which is closest to the plane; and  g) using the surface point determined in the step f) as a new starting position.    This method allows accurate and reproducible selection of the starting position.  The invention also relates to a computer program to carry out the method according to the invention.","1. A method of analyzing an object data set comprising points in a multi-dimensional space, in which data set a tubular structure occurs, said method comprising the steps of: a) choosing a position related to the tubular structure; b) determining the multi-dimensional co-ordinates of a starting position associated with said screen position; c) deriving a plane through said starting position having its normal directed to the tubular structure; d) determining a surface point of the tubular structure as a target position associated with the starting position; e) selecting a number of points forming part of the surface of the tubular structure in the vicinity of the target position; f) determining the surface point in the selection which is closest to the plane; and g) using the surface point determined in the step f) as a new starting position: wherein the step (f) also comprises the steps of: 1) projecting the selected surface points on the plane; 2) defining a sub-selection which includes selected surface points whose projection on the plane lies at a distance from the starting position which is equal to or less than a certain ceiling value; and 3) selecting from the sub selection the first surface point having the smallest distance to the plane.",7,10/135821,4/30/02,2002-0188358,12/12/02,6906731,6/14/05,KONINKLIJKE PHILIPS ELECTRONICS N.V.,Johannes Bruijns,2001-201577,EP,5/1/01,,,G09G-005/02,G09G-005/02,345/642,345/642,,,,4.70502E+12
US,US,P,B1,Workflow configuration and execution in medical imaging,"A computer-implemented method and apparatus is provided for workflow configuration and execution in medical imaging. One method embodiment comprises the steps of creating and storing a workflow template (the workflow template comprising a standard form for entering data and activities), filling out the workflow template with data and a sequence of activities, and executing the sequence of activities according to the workflow template.","1. A computer-implemented method of executing a medical imaging procedure on a patient, comprising the steps of: creating and storing a workflow template, said workflow template containing a specific desired sequence of predefined medical imaging activities representing a particular medical imaging procedure, wherein each of said predefined medical imaging activities has at least one input connector and at least one output connector, each of said input and output connectors being associated with a data type, wherein links aria created between input and output connectors of different medical imaging activities only where associated data types of such activities are compatible with each other, and only output connectors of preceding activities in said sequence are capable of being linked to input connectors of subsequent activities, wherein said links transfer data from an output connector of one activity to an input connector of a linked activity; retrieving a stored workflow template defining a particular medical imaging procedure desired to be performed; entering into said retrieved workflow template particular patient data for a patient on whom the medical imaging procedure is to be executed; and executing said desired sequence of activities by invoking said workflow template in conjunction with medical imaging acquisition and processing equipment.",20,09/714877,11/17/00,,,6904161,6/7/05,"SIEMENS MEDICAL SOLUTIONS USA, INC. | KABUSHIKI KAISHA TOSHIBA","Douglas E. Becker | Sreenivasan Narayanan | Govind Pai | Robert W. Mackin, Jr. | Keith M. Andress | William B. Pratt | Kevin P. O'Donnell | Kris Durski | Atsushi Habara | Takashi Tanaka | Susumu Matsui",,,,,,G06K-009/00,G06K-009/00,382/128,382/128 | 700/015,,,,4.70502E+12
US,US,P,B1,Imaging system protocol handling method and apparatus,"A technique is disclosed for providing programs, such as operational protocols, to medical diagnostic institutions and systems. The protocols are created and stored on machine readable media. A description of the protocols is displayed at the diagnostic institution or system. A user may select a desired protocol or program from a user interface, such as a listing of protocols. The protocol listing may include textual and exemplary image descriptions of the protocols. Selected protocols are transferred from the machine readable media to the diagnostic institution or system. The transfer may take place over a network link, and may be subject to fee arrangements, subscription status verifications, and so forth. Protocols may be loaded for execution on system scanners by selection from the same or a similar protocol listing screen.","1. A method for providing operational protocols to medical diagnostic systems, the method comprising the steps of: storing a protocol on a machine readable medium, the protocol including at least one operating parameter for a medical diagnostic system; displaying user viewable indicia descriptive of the protocol at a medical diagnostic location, wherein the user viewable indicia include an exemplary image obtainable via the protocol; performing a protocol exchange transaction including selecting the protocol via a user interface and loading the protocol at the medical diagnostic location from the machine readable medium via a network connection to the medical diagnostic location; and storing an accounting record of the transaction.",19,09/476708,12/30/99,,,6901371,5/31/05,GENERAL ELECTRIC COMPANY,Ianne Mae Howards Koritzinsky | John Aurthur Reich,,,,,,G06F-017/60,G06F-017/60 | A61B-005/00 | A61B-010/00 | G06T-007/00,705/002,705/002 | 600/300 | 128/920,,,,4.70502E+12
US,US,P,B2,Method and apparatus for calculating blood flow parameters,"A method for determining tissue type includes quantitatively determining a tissue blood flow (TBF) by deconvoluting Q(t) and Ca(t), where Q(t) represents a curve of specific mass of contrast, and Ca(t) represents an arterial curve of contrast concentration, and quantitatively determining a tissue blood volume (TBV) by deconvoluting Q(t) and Ca(t). The method also includes quantitatively determining a tissue mean transit time (TMTT) by deconvoluting Q(t) and Ca(t), and quantitatively determining a tissue capillary permeability surface area product (TPS) by deconvoluting Q(t) and Ca(t). The method also includes determining a tissue type based on the TBF, the TBV, the TMTT, and the TPS.","1. A method for determining tissue type, said method comprising: quantitatively determining a tissue blood flow (TBF) by deconvoluting Q(t) and Ca(t), where Q(t) is a tissue residue function and represents a curve of specific mass of contrast in tissue, and Ca(t) represents an arterial curve of contrast concentration for a tissue having a blood stream containing a contrast without leaking the contrast into an interstitial space of the tissue by solving a matrix equation of Q=Ah for a vector h, and determining a least squares solution for the vector h under an equality constraint, wherein vector h includes a plurality of elements comprising an impulse residue function at different times Q comprises a vector including elements comprising values of a tissue residue function at different times, A comprises a matrix formed by values of the arterial curve of contrast concentration at different times; quantitatively determining a tissue blood volume (TBV) by deconvoluting Q(t) and Ca(t), quantitatively determining a TBV comprises quantitatively determining a TBV for the tissue by solving the matrix equation of Q=Ah for the vector h, and determining a least squares solution for the vector h under an equality constraint; quantitatively determining a tissue mean transit time (TMTT) by deconvoluting Q(t) and Ca(t), quantitatively determining a TMTT comprises quantitatively determining a TMTT for the tissue by solving the matrix equation of Q=Ah for the vector h, and determining a least squares solution for the vector h under an equality constraint; and determining a tissue type based on the TBF, the TBV, and the TMTT.",14,10/007341,10/25/01,2002-0177957,11/28/02,6898453,5/24/05,THE JOHN P. ROBARTS RESEARCH INSTITUTE,Ting Y. Lee,,,,,,A61B-005/00,A61B-005/00,600/407,600/407 | 600/410 | 600/420 | 600/425 | 600/431 | 128/920 | 700/090 | 702/019,,,,4.70502E+12
US,US,P,B1,Device for diagnosing physiological state and device for controlling the same,"The present invention relates to a device for diagnosing physiological state based on blood pulse waves detected in the body. It is the objective of the present invention to provide a device which correctly diagnoses the current physiological state based on changes in physiological state measured over a specified period of time in the past while taking into consideration the cyclical variation exhibited in physiological state. In order to realize this objective, the device according to the present invention has as its main components: blood pulse wave detector 381 and stroke-volume-per-beat measurer 382 which respectively detect blood pulse wave and stroke volume in the body; blood pulse wave extraction memory 386 which extracts characteristic information from the detected blood pulse wave; memory 383 in which the physiological state calculated from the stroke volume and this characteristic information is stored; output portion 385 which outputs an alarm; and microcomputer 387 which controls each part inside the device. The microcomputer calculates the circulatory parameters based on characteristic information obtained from the waveform extraction memory, and stores the parameters in memory at specified time intervals. At these times, microcomputer 387 calculates the circulatory parameters from the stroke volume per beat and the characteristic information of the blood pulse wave at specified time intervals, and stores the parameters in memory 383. Further, microcomputer 387 reads out from memory 383 the circulatory parameters from a specified time interval in the past, and calculates the average value and standard deviation. Microcomputer 387 then determines whether or not the current circulatory parameters are within a specified range determined by their average value and standard deviation. When the circulatory parameters are determined to be outside this range, microcomputer 387 controls output portion 385 to sound an alarm.","1. A device for controlling a physiological state, comprising: a measuring means for measuring an indicator of a physiological state related to arousal or sedation in a patient and a blood pulse waveform in the patient; an administering means for administering a drug to the patient; a recording means for recording blood pulse waveforms corresponding to a physiological state in which drug administration is necessary; and a drug administration control means for comparing the blood pulse waveform measured by the measuring means and the blood pulse waveforms stored in the recording means, and for issuing a command to carry out administration of a drug based on the result of the comparison.",23,09/587049,6/2/00,,,6890304,5/10/05,Seiko Epson Corporation,Kazuhiko Amano | Kazuo Uebaba | Hitoshi Ishiyama,1995-114996 | 1995-114997 | 1995-114998 | 1995-114999 | 1995-115000,JP | JP | JP | JP | JP,1995-05-12 | 1995-05-12 | 1995-05-12 | 1995-05-12 | 1995-05-12,,,A61B-005/00,A61B-005/00,600/500,600/500 | 606/065 | 606/066,,,,4.70502E+12
US,US,P,B2,"Method of supporting health checkup, an apparatus for implementing the same and a medium recording their processing programs","A health checkup supporting method, apparatus and computer readable recording medium for predicting a checkup receiver's risk of suffering from a disease. The method and apparatus include inputting checkup receiver information indicating information showing the possibility of affecting the incidence of a disease obtained with respect to a checkup receiver who has received a health checkup, and finding a value of a risk of the checkup receiver's suffering from the disease based on the inputted checkup receiver information and risk parameters obtained from a ratio of the past checkup receivers' suffering from the disease. The checkup receiver information includes results of at least one of a clinical examination and results of a genetic examination conducted with respect to the checkup receiver.","1. A health checkup supporting method for predicting a checkup receiver'ss risk of suffering from a disease, said method comprising the steps of: inputting checkup receiver information indicating information showing the possibility of affecting the incidence of a disease obtained with respect to a checkup receiver who has received a health checkup; finding a value of a risk of the checkup receiver'ss suffering from the disease based on inputted checkup receiver information, risk parameters obtained from a ratio of past checkup receiver information suffering from the disease, and a contributive ratio to each said risk parameters; and wherein said checkup receiver information includes results of a clinical examination and a genetic examination conducted with respect to the checkup receiver.",15,10/406505,4/4/03,2003-0167188,9/4/03,6887200,5/3/05,"Hitachi, Ltd.",Takeshi Hashiguchi | Hiroshi Takeuchi | Hitoshi Matsuo | Kiyoteru Noguchi | Kazuyuki Shimada,1999-071332,JP,3/17/99,,,A61B-005/00,A61B-005/00 | A61B-010/00 | G06F-017/60 | G06K-009/62,600/300,600/300 | 128/920 | 128/923 | 705/003,,,,4.70502E+12
US,US,P,B2,Classification of supraventricular and ventricular cardiac rhythms using cross channel timing algorithm,"A system and method for classifying cardiac complexes sensed during a tachycardia episode. A first cardiac signal and a second cardiac signal are sensed, where the first cardiac signal has a voltage. A first cardiac complex and a second cardiac complex of a cardiac cycle are detected in the first and second cardiac signal, respectively. A predetermined alignment feature is identified in the second cardiac complex. A datum is defined, or positioned, at a specified interval from the predetermined alignment feature of the second cardiac complex. Voltage values are then measured from the first cardiac complex at each of two or more measurement intervals from the datum. The voltage values are then compared voltage values measured from NSR cardiac complexes to classify the first cardiac complex is either a ventricular tachycardia complex or a supraventricular tachycardiac complex.","1. A system, comprising: at least one pacing electrode; at least a first defibrillation electrode and a second defibrillation electrode; a sensing system coupled to the at least one pacing electrode and the first defibrillation electrode and the second defibrillation electrode, wherein the sensing system detects a first cardiac signal between the first defibrillation electrode and the second defibrillation electrode and a second cardiac signal through the at least one pacing electrode; a control system coupled to the sensing system, wherein the control system monitors the first cardiac signal for a first cardiac complex and the second cardiac signal for a second cardiac complex, wherein the first cardiac complex and the second cardiac complex represent a cardiac cycle; an alignment circuit coupled to the control system, wherein the alignment circuit detects the first cardiac complex in the first cardiac signal; an R-wave detector circuit coupled to the control system, wherein the R-wave detector circuit detects the second cardiac complex in the second cardiac signal and provides the second cardiac signal to the alignment circuit, wherein the alignment circuit analyzes the second cardiac complex to locate a predetermined alignment feature on the second cardiac complex and positions a datum at a specified interval from the alignment feature on the second cardiac complex, and wherein the alignment circuit selects two or more morphological features alone the first cardiac complex and determines two or more measurement intervals between the datum and the two or more morphological features; and a morphology analyzing circuit coupled to the control system, wherein the morphology analyzing circuit measures a voltage value of the first cardiac signal at each of the two or more measurement intervals from the datum.",17,10/202297,7/23/02,2003-0060849,3/27/03,6889081,5/3/05,"Cardiac Pacemakers, Inc.",William Hsu,,,,,,A61N-001/362,A61N-001/362,607/014,607/014 | 600/518,,,,4.70502E+12
US,US,P,B2,Method for economic evaluation of a facility,[00001] A method for economic evaluation of proper use of a facility in operation.,"1. A method for economic evaluation of proper use of a facility in operation, having the following method steps: those data which are obtaining data during proper use of the facility and are suitable for describing the proper use of the facility are recorded at the facility'ss location, the data are transmitted to a central database arranged at a location other than the facility'ss location, the transmitted data are categorized according to the type of use of the facility, using an evaluation facility associated with the database, on the basis of the categorization, the transmitted data are stored in collective files associated with the type of use, on the basis of the categorization of the transmitted data, economic evaluation of the proper use of the facility is effected, and on the basis of the economic evaluation, a proposal for modifying the facility is ascertained, wherein the facility is a medical instrument and one of magnetic resonance instrument, a computer tomograph, a lithotripter, an ultrasound instrument or an X-ray instrument.",19,10/166310,6/11/02,2003-0078824,4/24/03,6879937,4/12/05,SIEMENS AKTIENGESELLSCHAFT,Peter Streiter,10-2001-028261,DE,6/11/01,,,G06F-017/60,G06F-017/60,702/183,702/183,,,,4.70502E+12
US,US,P,B2,Measurement assisting system and measurement assisting method,"[00001] A measurement support system includes a measurement device and a management device connected to the measurement device via a communications network. When the measurement device uses consumable materials such as reagents, the management device manages the stock of consumable materials, supplies the consumable materials, and corrects measured data in accordance with the state of the consumable materials. Thus, the measurement support system can reduce the burden on users of the measurement device. The reagents that are used in measurement by a personal measuring instrument (3) located at each of patients' homes (B, C, . . . ) are assigned a reagent ID number beforehand. This reagent ID number and measured data are transmitted to a host computer (1) of a medical institution (A). The host computer (1) determines the stock of reagents based on the consumable material identifier received from the personal measuring instrument (3) and ships the reagents to the patient's home when the stock is running low. The host computer (1) also corrects the measured data in view of a calibration curve and degradation based on the production lot information of the reagents stored in correspondence with the reagent ID number.","1. A measurement support method for supporting measurement performed by a measurement device using consumable materials, the measurement device being connected to a management device via a communications network, and the management device collecting and managing measured data of the measurement device, the method comprising: setting a quantity of consumable materials supplied to a user for each measurement device as an initial value of a stock of consumable materials kept by the user for each measurement device when the consumable materials are supplied to the user; sending measurement information from the measurement device to the management device after each measurement, the measurement information including measured data derived from the measurement and a consumable material identifier that identifies the consumable materials consumed during the measurement; and allowing the management device to update the stock of consumable materials kept by the user of the measurement device based on the consumable material identifier that is included in the measurement information received from the measurement device and to take a procedure for supplying the consumable materials to the user of the measurement device when the stock is lower than a predetermined level.",17,10/297190,6/1/01,2003-0158794,8/21/03,6865505,3/8/05,"ARKRAY, INC.",Toshihiko Harada | Akinori Kai | Masanao Kawatahara,2000-166365,JP,6/2/00,,,G06F-017/60,G06F-017/60,702/127,702/127,,,,4.70501E+12
